image,mos
Enhanced/DCP/81_DCP.png,0.546352818
Enhanced/DCP/82_DCP.png,0.681703709
Enhanced/DCP/83_DCP.png,0.595485489
Enhanced/DCP/84_DCP.png,0.482969955
Enhanced/DCP/85_DCP.png,0.522678053
Enhanced/DCP/86_DCP.png,0.58882826
Enhanced/DCP/87_DCP.png,0.619914742
Enhanced/DCP/88_DCP.png,0.526353336
Enhanced/DCP/89_DCP.png,0.488612577
Enhanced/DCP/90_DCP.png,0.510210356
Enhanced/DCP/91_DCP.png,0.382836387
Enhanced/DCP/92_DCP.png,0.413423082
Enhanced/DCP/93_DCP.png,0.333237778
Enhanced/DCP/94_DCP.png,0.506895853
Enhanced/DCP/95_DCP.png,0.583132354
Enhanced/DCP/96_DCP.png,0.554776938
Enhanced/DCP/97_DCP.png,0.636201143
Enhanced/DCP/98_DCP.png,0.562318533
Enhanced/DCP/99_DCP.png,0.589107258
Enhanced/DCP/100_DCP.png,0.582640597
Enhanced/DCP/101_DCP.png,0.512004298
Enhanced/DCP/102_DCP.png,0.422473713
Enhanced/DCP/103_DCP.png,0.542506343
Enhanced/DCP/104_DCP.png,0.421768383
Enhanced/DCP/105_DCP.png,0.564201678
Enhanced/DCP/106_DCP.png,0.424496457
Enhanced/DCP/107_DCP.png,0.611066619
Enhanced/DCP/108_DCP.png,0.565539867
Enhanced/DCP/109_DCP.png,0.727803746
Enhanced/DCP/110_DCP.png,0.620086057
Enhanced/DCP/111_DCP.png,0.584831254
Enhanced/DCP/112_DCP.png,0.717572486
Enhanced/DCP/113_DCP.png,0.524253192
Enhanced/DCP/114_DCP.png,0.396420683
Enhanced/DCP/115_DCP.png,0.424142898
Enhanced/DCP/116_DCP.png,0.448994103
Enhanced/DCP/117_DCP.png,0.423989056
Enhanced/DCP/118_DCP.png,0.480066664
Enhanced/DCP/119_DCP.png,0.690892995
Enhanced/DCP/120_DCP.png,0.641707573
Enhanced/DCP/121_DCP.png,0.588234952
Enhanced/DCP/122_DCP.png,0.543434288
Enhanced/DCP/123_DCP.png,0.514456379
Enhanced/DCP/124_DCP.png,0.516953613
Enhanced/DCP/125_DCP.png,0.425498825
Enhanced/DCP/126_DCP.png,0.421252563
Enhanced/DCP/127_DCP.png,0.640478538
Enhanced/DCP/128_DCP.png,0.582590591
Enhanced/DCP/129_DCP.png,0.682225339
Enhanced/DCP/130_DCP.png,0.371016951
Enhanced/DCP/131_DCP.png,0.445181849
Enhanced/DCP/132_DCP.png,0.485013982
Enhanced/DCP/133_DCP.png,0.310929232
Enhanced/DCP/134_DCP.png,0.417339121
Enhanced/DCP/135_DCP.png,0.482091321
Enhanced/DCP/136_DCP.png,0.654357735
Enhanced/DCP/137_DCP.png,0.693211597
Enhanced/DCP/138_DCP.png,0.445850506
Enhanced/DCP/139_DCP.png,0.602156766
Enhanced/DCP/140_DCP.png,0.766048299
Enhanced/DCP/141_DCP.png,0.58387096
Enhanced/DCP/142_DCP.png,0.605295898
Enhanced/DCP/143_DCP.png,0.59382218
Enhanced/DCP/144_DCP.png,0.344870313
Enhanced/DCP/145_DCP.png,0.522297941
Enhanced/DCP/146_DCP.png,0.701777651
Enhanced/DCP/147_DCP.png,0.645089805
Enhanced/DCP/148_DCP.png,0.60947594
Enhanced/DCP/149_DCP.png,0.396670837
Enhanced/DCP/150_DCP.png,0.401222884
Enhanced/DCP/151_DCP.png,0.256275692
Enhanced/DCP/152_DCP.png,0.559435165
Enhanced/DCP/153_DCP.png,0.625406799
Enhanced/DCP/154_DCP.png,0.692837658
Enhanced/DCP/155_DCP.png,0.595237423
Enhanced/DCP/156_DCP.png,0.433916561
Enhanced/DCP/157_DCP.png,0.560868874
Enhanced/DCP/158_DCP.png,0.474839133
Enhanced/DCP/159_DCP.png,0.626349338
Enhanced/DCP/160_DCP.png,0.454415742
Enhanced/DCP/161_DCP.png,0.452572302
Enhanced/DCP/162_DCP.png,0.386724349
Enhanced/DCP/163_DCP.png,0.340503727
Enhanced/DCP/164_DCP.png,0.399755669
Enhanced/DCP/165_DCP.png,0.396574731
Enhanced/DCP/166_DCP.png,0.343307096
Enhanced/DCP/167_DCP.png,0.450506057
Enhanced/DCP/168_DCP.png,0.490685524
Enhanced/DCP/169_DCP.png,0.590203907
Enhanced/DCP/170_DCP.png,0.591368243
Enhanced/DCP/171_DCP.png,0.450043133
Enhanced/DCP/172_DCP.png,0.634529954
Enhanced/DCP/173_DCP.png,0.615488954
Enhanced/DCP/174_DCP.png,0.563831406
Enhanced/DCP/175_DCP.png,0.64855899
Enhanced/DCP/176_DCP.png,0.665161333
Enhanced/DCP/177_DCP.png,0.652839322
Enhanced/DCP/178_DCP.png,0.608228896
Enhanced/DCP/179_DCP.png,0.42353879
Enhanced/DCP/180_DCP.png,0.559709319
Enhanced/DCP/181_DCP.png,0.571240639
Enhanced/DCP/182_DCP.png,0.650575991
Enhanced/DCP/183_DCP.png,0.843264594
Enhanced/DCP/184_DCP.png,0.738612753
Enhanced/DCP/185_DCP.png,0.542778065
Enhanced/DCP/186_DCP.png,0.56324226
Enhanced/DCP/187_DCP.png,0.733035427
Enhanced/DCP/188_DCP.png,0.541952016
Enhanced/DCP/189_DCP.png,0.50648431
Enhanced/DCP/190_DCP.png,0.579040623
Enhanced/DCP/191_DCP.png,0.535670807
Enhanced/DCP/192_DCP.png,0.525588267
Enhanced/DCP/193_DCP.png,0.494606789
Enhanced/DCP/194_DCP.png,0.522341139
Enhanced/DCP/195_DCP.png,0.399463498
Enhanced/DCP/196_DCP.png,0.411227445
Enhanced/DCP/197_DCP.png,0.474727791
Enhanced/DCP/198_DCP.png,0.66506901
Enhanced/DCP/199_DCP.png,0.7535581
Enhanced/DCP/200_DCP.png,0.595605147
Enhanced/DCP/201_DCP.png,0.49815739
Enhanced/DCP/202_DCP.png,0.643551942
Enhanced/DCP/203_DCP.png,0.517033588
Enhanced/DCP/204_DCP.png,0.617614783
Enhanced/DCP/205_DCP.png,0.521399373
Enhanced/DCP/206_DCP.png,0.459314077
Enhanced/DCP/207_DCP.png,0.416839399
Enhanced/DCP/208_DCP.png,0.303431043
Enhanced/DCP/209_DCP.png,0.315510886
Enhanced/DCP/210_DCP.png,0.386141675
Enhanced/DCP/211_DCP.png,0.43011296
Enhanced/DCP/212_DCP.png,0.451884218
Enhanced/DCP/213_DCP.png,0.468645738
Enhanced/DCP/214_DCP.png,0.689192115
Enhanced/DCP/215_DCP.png,0.744790919
Enhanced/DCP/216_DCP.png,0.795668829
Enhanced/DCP/217_DCP.png,0.565434277
Enhanced/DCP/218_DCP.png,0.5751765
Enhanced/DCP/219_DCP.png,0.487923297
Enhanced/DCP/220_DCP.png,0.388606893
Enhanced/DCP/221_DCP.png,0.607041865
Enhanced/DCP/222_DCP.png,0.583715454
Enhanced/DCP/223_DCP.png,0.500617272
Enhanced/DCP/224_DCP.png,0.440325018
Enhanced/DCP/225_DCP.png,0.424578548
Enhanced/DCP/226_DCP.png,0.514111781
Enhanced/DCP/227_DCP.png,0.749174815
Enhanced/DCP/228_DCP.png,0.533064955
Enhanced/DCP/229_DCP.png,0.450389179
Enhanced/DCP/230_DCP.png,0.594693747
Enhanced/DCP/231_DCP.png,0.406292284
Enhanced/DCP/232_DCP.png,0.59095146
Enhanced/DCP/233_DCP.png,0.536614073
Enhanced/DCP/234_DCP.png,0.552635074
Enhanced/DCP/235_DCP.png,0.564617873
Enhanced/DCP/236_DCP.png,0.419765188
Enhanced/DCP/237_DCP.png,0.444097241
Enhanced/DCP/238_DCP.png,0.457255802
Enhanced/DCP/239_DCP.png,0.524438611
Enhanced/DCP/240_DCP.png,0.561810152
Enhanced/DCP/241_DCP.png,0.498579597
Enhanced/DCP/242_DCP.png,0.435695823
Enhanced/DCP/243_DCP.png,0.366923338
Enhanced/DCP/244_DCP.png,0.365648164
Enhanced/DCP/245_DCP.png,0.503703863
Enhanced/DCP/246_DCP.png,0.531362607
Enhanced/DCP/247_DCP.png,0.416685613
Enhanced/DCP/248_DCP.png,0.513314602
Enhanced/DCP/249_DCP.png,0.54589939
Enhanced/DCP/250_DCP.png,0.324920668
Enhanced/DCP/251_DCP.png,0.375750876
Enhanced/DCP/252_DCP.png,0.440747941
Enhanced/DCP/253_DCP.png,0.481834663
Enhanced/DCP/254_DCP.png,0.582304132
Enhanced/DCP/255_DCP.png,0.530414967
Enhanced/DCP/256_DCP.png,0.600080844
Enhanced/DCP/257_DCP.png,0.350819252
Enhanced/DCP/258_DCP.png,0.420860486
Enhanced/DCP/259_DCP.png,0.60459526
Enhanced/DCP/260_DCP.png,0.622380264
Enhanced/DCP/261_DCP.png,0.428529022
Enhanced/DCP/262_DCP.png,0.643658686
Enhanced/DCP/263_DCP.png,0.43658345
Enhanced/DCP/264_DCP.png,0.19494342
Enhanced/DCP/265_DCP.png,0.41126426
Enhanced/DCP/266_DCP.png,0.436190566
Enhanced/DCP/267_DCP.png,0.591580022
Enhanced/DCP/268_DCP.png,0.73620337
Enhanced/DCP/269_DCP.png,0.74300556
Enhanced/DCP/270_DCP.png,0.557857529
Enhanced/DCP/271_DCP.png,0.444040542
Enhanced/DCP/272_DCP.png,0.570760381
Enhanced/DCP/273_DCP.png,0.714295323
Enhanced/DCP/274_DCP.png,0.696815223
Enhanced/DCP/275_DCP.png,0.594820933
Enhanced/DCP/276_DCP.png,0.480164031
Enhanced/DCP/277_DCP.png,0.522067003
Enhanced/DCP/278_DCP.png,0.571718794
Enhanced/DCP/279_DCP.png,0.473784898
Enhanced/DCP/280_DCP.png,0.453520984
Enhanced/DCP/281_DCP.png,0.582681118
Enhanced/DCP/282_DCP.png,0.678547247
Enhanced/DCP/283_DCP.png,0.714861298
Enhanced/DCP/284_DCP.png,0.589020265
Enhanced/DCP/285_DCP.png,0.503130123
Enhanced/DCP/286_DCP.png,0.597228669
Enhanced/DCP/287_DCP.png,0.57027914
Enhanced/DCP/288_DCP.png,0.513956968
Enhanced/DCP/289_DCP.png,0.442170426
Enhanced/DCP/290_DCP.png,0.545646132
Enhanced/DCP/291_DCP.png,0.404090109
Enhanced/DCP/292_DCP.png,0.369083631
Enhanced/DCP/293_DCP.png,0.422602902
Enhanced/DCP/294_DCP.png,0.608017171
Enhanced/DCP/295_DCP.png,0.586823313
Enhanced/DCP/296_DCP.png,0.472591507
Enhanced/DCP/297_DCP.png,0.503583241
Enhanced/DCP/298_DCP.png,0.729680744
Enhanced/DCP/299_DCP.png,0.484958888
Enhanced/DCP/300_DCP.png,0.49307924
Enhanced/DCP/301_DCP.png,0.600711174
Enhanced/DCP/302_DCP.png,0.479748006
Enhanced/DCP/303_DCP.png,0.697976062
Enhanced/DCP/304_DCP.png,0.710809671
Enhanced/DCP/305_DCP.png,0.393937889
Enhanced/DCP/306_DCP.png,0.331388168
Enhanced/DCP/307_DCP.png,0.535491451
Enhanced/DCP/308_DCP.png,0.379590052
Enhanced/DCP/309_DCP.png,0.437655324
Enhanced/DCP/310_DCP.png,0.413005383
Enhanced/DCP/311_DCP.png,0.471433834
Enhanced/DCP/312_DCP.png,0.482124494
Enhanced/DCP/313_DCP.png,0.681652253
Enhanced/DCP/314_DCP.png,0.499243024
Enhanced/DCP/315_DCP.png,0.453239005
Enhanced/DCP/316_DCP.png,0.573257619
Enhanced/DCP/317_DCP.png,0.66958125
Enhanced/DCP/318_DCP.png,0.634554515
Enhanced/DCP/319_DCP.png,0.46805935
Enhanced/DCP/320_DCP.png,0.63135468
Enhanced/DCP/321_DCP.png,0.810972711
Enhanced/DCP/322_DCP.png,0.530601124
Enhanced/DCP/323_DCP.png,0.639741867
Enhanced/DCP/324_DCP.png,0.659256718
Enhanced/DCP/325_DCP.png,0.493363186
Enhanced/DCP/326_DCP.png,0.598674671
Enhanced/DCP/327_DCP.png,0.545936538
Enhanced/DCP/328_DCP.png,0.490148035
Enhanced/DCP/329_DCP.png,0.605535428
Enhanced/DCP/330_DCP.png,0.548153854
Enhanced/DCP/331_DCP.png,0.746650912
Enhanced/DCP/332_DCP.png,0.775325226
Enhanced/DCP/333_DCP.png,0.698568466
Enhanced/DCP/334_DCP.png,0.735340107
Enhanced/DCP/335_DCP.png,0.516539982
Enhanced/DCP/336_DCP.png,0.436868699
Enhanced/DCP/337_DCP.png,0.612771199
Enhanced/DCP/338_DCP.png,0.483348382
Enhanced/DCP/339_DCP.png,0.468054023
Enhanced/DCP/340_DCP.png,0.291720528
Enhanced/DCP/341_DCP.png,0.52898009
Enhanced/DCP/342_DCP.png,0.636480416
Enhanced/DCP/343_DCP.png,0.555703381
Enhanced/DCP/344_DCP.png,0.653530878
Enhanced/DCP/345_DCP.png,0.495703109
Enhanced/DCP/346_DCP.png,0.331194212
Enhanced/DCP/347_DCP.png,0.554281236
Enhanced/DCP/348_DCP.png,0.574656665
Enhanced/DCP/349_DCP.png,0.608438876
Enhanced/DCP/350_DCP.png,0.562144509
Enhanced/DCP/351_DCP.png,0.555730977
Enhanced/DCP/352_DCP.png,0.503014583
Enhanced/DCP/353_DCP.png,0.406361751
Enhanced/DCP/354_DCP.png,0.42428702
Enhanced/DCP/355_DCP.png,0.388371841
Enhanced/DCP/356_DCP.png,0.490914492
Enhanced/DCP/357_DCP.png,0.703586302
Enhanced/DCP/358_DCP.png,0.516122981
Enhanced/DCP/359_DCP.png,0.504334538
Enhanced/DCP/360_DCP.png,0.61695808
Enhanced/DCP/361_DCP.png,0.526996625
Enhanced/DCP/362_DCP.png,0.486511044
Enhanced/DCP/363_DCP.png,0.409540374
Enhanced/DCP/364_DCP.png,0.600619994
Enhanced/DCP/365_DCP.png,0.61909394
Enhanced/DCP/366_DCP.png,0.644666538
Enhanced/DCP/367_DCP.png,0.685480703
Enhanced/DCP/368_DCP.png,0.53959936
Enhanced/DCP/369_DCP.png,0.577432903
Enhanced/DCP/370_DCP.png,0.659829121
Enhanced/DCP/371_DCP.png,0.525644924
Enhanced/DCP/372_DCP.png,0.558698725
Enhanced/DCP/373_DCP.png,0.668442161
Enhanced/DCP/374_DCP.png,0.677101207
Enhanced/DCP/375_DCP.png,0.584532107
Enhanced/DCP/376_DCP.png,0.706485051
Enhanced/DCP/377_DCP.png,0.486004547
Enhanced/DCP/378_DCP.png,0.555410786
Enhanced/DCP/379_DCP.png,0.49666048
Enhanced/DCP/380_DCP.png,0.411113041
Enhanced/DCP/381_DCP.png,0.620929346
Enhanced/DCP/382_DCP.png,0.585086122
Enhanced/DCP/383_DCP.png,0.620052587
Enhanced/DCP/384_DCP.png,0.413976971
Enhanced/DCP/385_DCP.png,0.673405352
Enhanced/DCP/386_DCP.png,0.632463534
Enhanced/DCP/387_DCP.png,0.555802674
Enhanced/DCP/388_DCP.png,0.516420229
Enhanced/DCP/389_DCP.png,0.464798263
Enhanced/DCP/390_DCP.png,0.484053164
Enhanced/DCP/391_DCP.png,0.394040453
Enhanced/DCP/392_DCP.png,0.565869417
Enhanced/DCP/393_DCP.png,0.464228743
Enhanced/DCP/394_DCP.png,0.589726683
Enhanced/DCP/395_DCP.png,0.622838284
Enhanced/DCP/396_DCP.png,0.51228313
Enhanced/DCP/397_DCP.png,0.417632718
Enhanced/DCP/398_DCP.png,0.37634715
Enhanced/DCP/399_DCP.png,0.508172402
Enhanced/DCP/400_DCP.png,0.483277019
Enhanced/DCP/401_DCP.png,0.723790872
Enhanced/DCP/402_DCP.png,0.693239667
Enhanced/DCP/403_DCP.png,0.593284424
Enhanced/DCP/404_DCP.png,0.449719574
Enhanced/DCP/405_DCP.png,0.576661654
Enhanced/DCP/406_DCP.png,0.365502013
Enhanced/DCP/407_DCP.png,0.449323351
Enhanced/DCP/408_DCP.png,0.577828394
Enhanced/DCP/409_DCP.png,0.305776309
Enhanced/DCP/410_DCP.png,0.430234994
Enhanced/DCP/411_DCP.png,0.329702878
Enhanced/DCP/412_DCP.png,0.602398884
Enhanced/DCP/413_DCP.png,0.567051613
Enhanced/DCP/414_DCP.png,0.398236834
Enhanced/DCP/415_DCP.png,0.494206682
Enhanced/DCP/416_DCP.png,0.396687797
Enhanced/DCP/417_DCP.png,0.556125789
Enhanced/DCP/418_DCP.png,0.566310369
Enhanced/DCP/419_DCP.png,0.455474969
Enhanced/DCP/420_DCP.png,0.732441396
Enhanced/DCP/421_DCP.png,0.458642157
Enhanced/DCP/422_DCP.png,0.422448915
Enhanced/DCP/423_DCP.png,0.512496843
Enhanced/DCP/424_DCP.png,0.443840977
Enhanced/DCP/425_DCP.png,0.467965827
Enhanced/DCP/426_DCP.png,0.443080423
Enhanced/DCP/427_DCP.png,0.509618133
Enhanced/DCP/428_DCP.png,0.637398039
Enhanced/DCP/429_DCP.png,0.555869736
Enhanced/DCP/430_DCP.png,0.481211198
Enhanced/DCP/431_DCP.png,0.743968903
Enhanced/DCP/432_DCP.png,0.518630886
Enhanced/DCP/433_DCP.png,0.486858135
Enhanced/DCP/434_DCP.png,0.51306995
Enhanced/DCP/435_DCP.png,0.610166113
Enhanced/DCP/436_DCP.png,0.649590491
Enhanced/DCP/437_DCP.png,0.494808116
Enhanced/DCP/438_DCP.png,0.598569192
Enhanced/DCP/439_DCP.png,0.577513764
Enhanced/DCP/440_DCP.png,0.57368575
Enhanced/DCP/441_DCP.png,0.44821732
Enhanced/DCP/442_DCP.png,0.625764435
Enhanced/DCP/443_DCP.png,0.608843702
Enhanced/DCP/444_DCP.png,0.533581813
Enhanced/DCP/445_DCP.png,0.677941856
Enhanced/DCP/446_DCP.png,0.521796587
Enhanced/DCP/447_DCP.png,0.516422531
Enhanced/DCP/448_DCP.png,0.538050681
Enhanced/DCP/449_DCP.png,0.579225884
Enhanced/DCP/450_DCP.png,0.454577227
Enhanced/DCP/451_DCP.png,0.423548297
Enhanced/DCP/452_DCP.png,0.467741141
Enhanced/DCP/453_DCP.png,0.445605564
Enhanced/DCP/454_DCP.png,0.648486998
Enhanced/DCP/455_DCP.png,0.684592678
Enhanced/DCP/456_DCP.png,0.438560428
Enhanced/DCP/457_DCP.png,0.564165999
Enhanced/DCP/458_DCP.png,0.585268843
Enhanced/DCP/459_DCP.png,0.724942265
Enhanced/DCP/460_DCP.png,0.538686036
Enhanced/DCP/461_DCP.png,0.463922668
Enhanced/DCP/462_DCP.png,0.496083908
Enhanced/DCP/463_DCP.png,0.39624204
Enhanced/DCP/464_DCP.png,0.452388908
Enhanced/DCP/465_DCP.png,0.631573602
Enhanced/DCP/466_DCP.png,0.51132421
Enhanced/DCP/467_DCP.png,0.531551316
Enhanced/DCP/468_DCP.png,0.464597374
Enhanced/DCP/469_DCP.png,0.481201324
Enhanced/DCP/470_DCP.png,0.626517034
Enhanced/DCP/471_DCP.png,0.52870605
Enhanced/DCP/472_DCP.png,0.527646236
Enhanced/DCP/473_DCP.png,0.446226983
Enhanced/DCP/474_DCP.png,0.556770537
Enhanced/DCP/475_DCP.png,0.525519102
Enhanced/DCP/476_DCP.png,0.576798708
Enhanced/DCP/477_DCP.png,0.442168609
Enhanced/DCP/478_DCP.png,0.650333437
Enhanced/DCP/479_DCP.png,0.498709153
Enhanced/DCP/480_DCP.png,0.553650772
Enhanced/DCP/481_DCP.png,0.635763687
Enhanced/DCP/482_DCP.png,0.760754253
Enhanced/DCP/483_DCP.png,0.426869867
Enhanced/DCP/484_DCP.png,0.491475614
Enhanced/DCP/485_DCP.png,0.715525688
Enhanced/DCP/486_DCP.png,0.605556432
Enhanced/DCP/487_DCP.png,0.658650606
Enhanced/DCP/488_DCP.png,0.516409943
Enhanced/DCP/489_DCP.png,0.594637514
Enhanced/DCP/490_DCP.png,0.699719931
Enhanced/DCP/491_DCP.png,0.45846061
Enhanced/DCP/492_DCP.png,0.592043123
Enhanced/DCP/493_DCP.png,0.522246734
Enhanced/DCP/494_DCP.png,0.614006064
Enhanced/DCP/495_DCP.png,0.590273851
Enhanced/DCP/496_DCP.png,0.526135969
Enhanced/DCP/497_DCP.png,0.430050617
Enhanced/DCP/498_DCP.png,0.586049083
Enhanced/DCP/499_DCP.png,0.476745679
Enhanced/DCP/500_DCP.png,0.653760831
Enhanced/DCP/501_DCP.png,0.351761727
Enhanced/DCP/502_DCP.png,0.568126522
Enhanced/DCP/503_DCP.png,0.413113322
Enhanced/DCP/504_DCP.png,0.360571295
Enhanced/DCP/505_DCP.png,0.377869462
Enhanced/DCP/506_DCP.png,0.425191405
Enhanced/DCP/507_DCP.png,0.476353194
Enhanced/DCP/508_DCP.png,0.482525205
Enhanced/DCP/509_DCP.png,0.465038541
Enhanced/DCP/510_DCP.png,0.455758396
Enhanced/DCP/511_DCP.png,0.486188924
Enhanced/DCP/512_DCP.png,0.489943019
Enhanced/DCP/513_DCP.png,0.475880164
Enhanced/DCP/514_DCP.png,0.349350561
Enhanced/DCP/515_DCP.png,0.481959089
Enhanced/DCP/516_DCP.png,0.269937233
Enhanced/DCP/517_DCP.png,0.370136786
Enhanced/DCP/518_DCP.png,0.32838296
Enhanced/DCP/519_DCP.png,0.335105517
Enhanced/DCP/520_DCP.png,0.531527617
Enhanced/DCP/521_DCP.png,0.459241399
Enhanced/DCP/522_DCP.png,0.489424564
Enhanced/DCP/523_DCP.png,0.491081142
Enhanced/DCP/524_DCP.png,0.437605143
Enhanced/DCP/525_DCP.png,0.422806137
Enhanced/DCP/526_DCP.png,0.386647745
Enhanced/DCP/527_DCP.png,0.455152839
Enhanced/DCP/528_DCP.png,0.429960854
Enhanced/DCP/529_DCP.png,0.449383006
Enhanced/DCP/530_DCP.png,0.43252759
Enhanced/DCP/531_DCP.png,0.42516177
Enhanced/DCP/532_DCP.png,0.466688662
Enhanced/DCP/533_DCP.png,0.556699455
Enhanced/DCP/534_DCP.png,0.486655596
Enhanced/DCP/535_DCP.png,0.49068235
Enhanced/DCP/536_DCP.png,0.381823036
Enhanced/DCP/537_DCP.png,0.441819776
Enhanced/DCP/538_DCP.png,0.442308868
Enhanced/DCP/539_DCP.png,0.565802943
Enhanced/DCP/540_DCP.png,0.53825296
Enhanced/DCP/541_DCP.png,0.545032718
Enhanced/DCP/542_DCP.png,0.43981433
Enhanced/DCP/543_DCP.png,0.54920113
Enhanced/DCP/544_DCP.png,0.510848168
Enhanced/DCP/545_DCP.png,0.526635721
Enhanced/DCP/546_DCP.png,0.462296412
Enhanced/DCP/547_DCP.png,0.525293877
Enhanced/DCP/548_DCP.png,0.518746489
Enhanced/DCP/549_DCP.png,0.546309003
Enhanced/DCP/550_DCP.png,0.474342407
Enhanced/DCP/551_DCP.png,0.469400208
Enhanced/DCP/552_DCP.png,0.42632318
Enhanced/DCP/553_DCP.png,0.439954525
Enhanced/DCP/554_DCP.png,0.513362888
Enhanced/DCP/555_DCP.png,0.590431048
Enhanced/DCP/556_DCP.png,0.372791834
Enhanced/DCP/557_DCP.png,0.49917887
Enhanced/DCP/558_DCP.png,0.476125529
Enhanced/DCP/559_DCP.png,0.482392717
Enhanced/DCP/560_DCP.png,0.409208077
Enhanced/DCP/561_DCP.png,0.412951321
Enhanced/DCP/562_DCP.png,0.40924432
Enhanced/DCP/563_DCP.png,0.375235006
Enhanced/DCP/564_DCP.png,0.379128201
Enhanced/DCP/565_DCP.png,0.356365251
Enhanced/DCP/566_DCP.png,0.515350453
Enhanced/DCP/567_DCP.png,0.538887595
Enhanced/DCP/568_DCP.png,0.507627775
Enhanced/DCP/569_DCP.png,0.579463824
Enhanced/DCP/570_DCP.png,0.335746643
Enhanced/DCP/571_DCP.png,0.379793306
Enhanced/DCP/572_DCP.png,0.337610577
Enhanced/DCP/573_DCP.png,0.386458495
Enhanced/DCP/574_DCP.png,0.431698476
Enhanced/DCP/575_DCP.png,0.413374619
Enhanced/DCP/576_DCP.png,0.409715788
Enhanced/DCP/577_DCP.png,0.421465901
Enhanced/DCP/578_DCP.png,0.462478017
Enhanced/DCP/579_DCP.png,0.431976517
Enhanced/DCP/580_DCP.png,0.394154311
Enhanced/DCP/581_DCP.png,0.409823124
Enhanced/DCP/582_DCP.png,0.345374199
