image,mos
ref/524.bmp,53.84669858
ref/525.bmp,52.15157352
ref/526.bmp,64.88395547
ref/527.bmp,65.55433608
ref/528.bmp,48.25097151
ref/529.bmp,68.13802647
ref/530.bmp,57.9960835
ref/531.bmp,75.39474554
ref/532.bmp,60.48036227
ref/533.bmp,62.3405555
ref/534.bmp,44.01914364
ref/535.bmp,52.94995134
ref/536.bmp,72.25698318
ref/537.bmp,67.76093725
ref/538.bmp,62.81757682
ref/539.bmp,23.23632937
ref/540.bmp,71.68697171
ref/541.bmp,42.79271566
ref/542.bmp,66.53965887
ref/543.bmp,61.78918554
ref/544.bmp,60.45812475
ref/545.bmp,63.60451675
ref/546.bmp,31.15632937
ref/547.bmp,38.93215808
ref/548.bmp,70.347826
ref/549.bmp,65.33940602
ref/550.bmp,55.51836166
ref/551.bmp,64.66885275
ref/552.bmp,59.15345251
ref/553.bmp,61.47941123
ref/554.bmp,67.63475234
ref/555.bmp,68.86388706
ref/556.bmp,59.61004145
ref/557.bmp,57.26451897
ref/558.bmp,62.85897426
ref/559.bmp,63.74414244
ref/560.bmp,68.39616215
ref/561.bmp,68.42729678
ref/562.bmp,65.33418475
ref/563.bmp,64.26101594
ref/564.bmp,44.20128399
ref/565.bmp,47.64292284
ref/566.bmp,67.60855981
ref/567.bmp,66.70608552
ref/568.bmp,72.41951887
ref/569.bmp,31.85485444
ref/570.bmp,44.72039221
ref/571.bmp,68.64983856
ref/572.bmp,57.27898437
ref/573.bmp,45.99873216
ref/574.bmp,44.88351168
ref/575.bmp,60.26806835
ref/576.bmp,49.6085547
ref/577.bmp,60.74267538
ref/578.bmp,61.91511376
ref/579.bmp,57.44056025
ref/580.bmp,39.65203104
ref/581.bmp,23.23632937
ref/582.bmp,43.96612624
ref/583.bmp,46.51089014
ref/584.bmp,44.318941
ref/585.bmp,60.06622083
ref/586.bmp,62.13857524
ref/587.bmp,67.99143012
ref/588.bmp,33.29488085
ref/589.bmp,59.85850733
ref/590.bmp,61.18640673
ref/591.bmp,55.14618658
ref/592.bmp,49.41042401
ref/593.bmp,27.99913312
ref/594.bmp,51.03227849
ref/595.bmp,56.86260374
ref/596.bmp,36.88834279
ref/597.bmp,21.18572455
ref/598.bmp,64.2636939
ref/599.bmp,70.66699825
ref/600.bmp,51.04011001
ref/601.bmp,37.38854721
ref/602.bmp,53.53963978
ref/603.bmp,51.64464267
ref/604.bmp,67.45605541
ref/605.bmp,54.85574076
ref/606.bmp,62.01770506
ref/607.bmp,33.23632937
ref/608.bmp,48.24985852
ref/609.bmp,65.45035345
ref/610.bmp,71.75659775
ref/611.bmp,66.31511747
ref/612.bmp,59.29747651
ref/613.bmp,29.91145888
ref/614.bmp,63.98101281
ref/615.bmp,31.80753739
ref/616.bmp,61.47191353
ref/617.bmp,62.35409574
ref/618.bmp,51.64464267
ref/619.bmp,67.29653899
ref/620.bmp,60.63991256
ref/621.bmp,61.49867121
ref/622.bmp,56.68770793
ref/623.bmp,64.29116432
ref/624.bmp,55.82507393
ref/625.bmp,63.22380796
ref/626.bmp,51.41567535
ref/627.bmp,23.23632937
ref/628.bmp,57.37796491
ref/629.bmp,23.23632937
ref/630.bmp,58.97911511
ref/631.bmp,50.76092094
ref/632.bmp,70.25371605
ref/633.bmp,65.73547986
ref/634.bmp,41.42359567
ref/635.bmp,53.80987004
ref/636.bmp,64.68178719
ref/637.bmp,34.76014144
ref/638.bmp,33.47399426
ref/639.bmp,56.77515787
ref/640.bmp,67.74750618
ref/641.bmp,79.14773996
ref/642.bmp,42.6731405
ref/643.bmp,63.53380078
ref/644.bmp,65.10628662
ref/645.bmp,42.15680467
ref/646.bmp,37.1012812
ref/647.bmp,27.30521473
ref/648.bmp,46.90735606
ref/649.bmp,27.22072619
ref/650.bmp,57.70397687
ref/651.bmp,66.17144875
ref/652.bmp,54.62009481
ref/653.bmp,60.33243931
ref/654.bmp,66.46014534
ref/655.bmp,71.88245915
ref/656.bmp,71.16376439
ref/657.bmp,78.12722334
ref/658.bmp,68.58913237
ref/659.bmp,51.14173791
ref/660.bmp,58.00563354
ref/661.bmp,79.69324435
ref/662.bmp,70.14516521
ref/663.bmp,62.21796377
ref/664.bmp,69.10311111
ref/665.bmp,70.15318088
ref/666.bmp,55.11239731
ref/667.bmp,21.27688904
ref/668.bmp,53.63492213
ref/669.bmp,64.08276638
ref/670.bmp,68.32621472
ref/671.bmp,65.13013559
ref/672.bmp,69.07361213
ref/673.bmp,60.28690382
ref/674.bmp,60.04515839
ref/675.bmp,22.54537332
ref/676.bmp,59.32002203
ref/677.bmp,38.11419392
ref/678.bmp,50.97044425
ref/679.bmp,45.25673733
ref/680.bmp,73.62405182
ref/681.bmp,22.7941036
ref/682.bmp,56.77723475
ref/683.bmp,62.20441861
ref/684.bmp,63.21830337
ref/685.bmp,34.09855477
ref/686.bmp,35.2362722
ref/687.bmp,24.7941036
ref/688.bmp,32.29786883
ref/689.bmp,40.60774662
ref/690.bmp,31.41781225
ref/691.bmp,25.85963126
ref/692.bmp,35.87196999
ref/693.bmp,70.87777793
ref/694.bmp,32.47003738
ref/695.bmp,31.00726447
ref/696.bmp,38.77872513
ref/697.bmp,41.16288288
ref/698.bmp,62.43936813
ref/699.bmp,59.53412274
ref/700.bmp,60.78620169
ref/701.bmp,60.34242052
ref/702.bmp,32.32447562
ref/703.bmp,62.31209294
ref/704.bmp,27.42425432
ref/705.bmp,47.98848633
ref/706.bmp,49.35213163
ref/707.bmp,22.61189591
ref/708.bmp,52.9522971
ref/709.bmp,37.02594843
ref/710.bmp,32.6063835
ref/711.bmp,43.23224198
ref/712.bmp,54.74258571
ref/713.bmp,51.6884808
ref/714.bmp,30.47220987
ref/715.bmp,50.69547083
ref/716.bmp,59.18964231
ref/717.bmp,36.62499572
ref/718.bmp,37.47079898
ref/719.bmp,54.54212213
ref/720.bmp,20.57902815
ref/721.bmp,54.52758004
ref/722.bmp,45.49610239
ref/723.bmp,39.82965698
ref/724.bmp,36.38259867
ref/725.bmp,47.00487716
ref/726.bmp,55.68202207
ref/727.bmp,73.08813332
ref/728.bmp,64.39647461
ref/729.bmp,47.47701062
ref/730.bmp,72.53111197
ref/731.bmp,68.01967033
ref/732.bmp,45.0931639
ref/733.bmp,53.5380899
ref/734.bmp,47.98601654
ref/735.bmp,74.98506316
ref/736.bmp,62.56505799
ref/737.bmp,46.15830491
ref/738.bmp,28.53774078
ref/739.bmp,55.89773766
ref/740.bmp,79.16466866
ref/741.bmp,56.88243622
ref/742.bmp,49.11818308
ref/743.bmp,50.54557924
ref/744.bmp,77.43181505
ref/745.bmp,62.54924851
ref/746.bmp,63.17982117
ref/747.bmp,62.94794466
ref/748.bmp,67.25050003
ref/749.bmp,45.07130748
ref/750.bmp,57.6103269
ref/751.bmp,35.2537336
ref/752.bmp,29.65186846
ref/753.bmp,52.62291732
ref/754.bmp,33.11967227
ref/755.bmp,41.3869165
ref/756.bmp,38.62739333
ref/757.bmp,36.60610521
ref/758.bmp,27.4180657
ref/759.bmp,57.81897803
ref/760.bmp,22.63257971
ref/761.bmp,37.31823673
ref/762.bmp,59.25989684
ref/763.bmp,61.6034807
ref/764.bmp,37.44630187
ref/765.bmp,52.94002632
ref/766.bmp,72.19705544
ref/767.bmp,32.09602895
ref/768.bmp,61.16030482
ref/769.bmp,50.6765383
ref/770.bmp,43.56478252
ref/771.bmp,39.5537789
ref/772.bmp,29.58606108
ref/773.bmp,62.18061858
ref/774.bmp,61.41296327
ref/775.bmp,58.15737718
ref/776.bmp,58.89329306
ref/777.bmp,69.15054408
ref/778.bmp,62.20868215
ref/779.bmp,51.47595516
ref/780.bmp,56.72483782
ref/781.bmp,59.52331729
ref/782.bmp,40.22205559
ref/783.bmp,45.79358393
ref/784.bmp,44.79861419
ref/785.bmp,33.76842546
ref/786.bmp,40.90717483
ref/787.bmp,36.95855213
ref/788.bmp,44.76880943
ref/789.bmp,39.81324171
ref/790.bmp,29.76908579
ref/791.bmp,32.93397206
ref/792.bmp,34.69092277
ref/793.bmp,32.9214101
ref/794.bmp,36.45409163
ref/795.bmp,30.88163029
ref/796.bmp,30.85666745
ref/797.bmp,24.7941036
ref/798.bmp,25.7941036
ref/799.bmp,64.31328908
ref/800.bmp,64.59265653
ref/801.bmp,33.36956225
ref/802.bmp,35.45829426
ref/803.bmp,31.01958105
ref/804.bmp,63.89460857
ref/805.bmp,50.29406549
ref/806.bmp,42.04304173
ref/807.bmp,67.42513568
ref/808.bmp,31.71745641
ref/809.bmp,37.93005439
ref/810.bmp,54.22494687
ref/811.bmp,55.40427326
ref/812.bmp,43.29330352
ref/813.bmp,69.20828785
ref/814.bmp,69.83853433
ref/815.bmp,57.16422639
ref/816.bmp,37.11082371
ref/817.bmp,59.95738774
ref/818.bmp,45.81488772
ref/819.bmp,51.26566296
ref/820.bmp,57.09890358
ref/821.bmp,53.28634636
ref/822.bmp,52.74290156
ref/823.bmp,69.68212518
ref/824.bmp,70.00421087
ref/825.bmp,58.57042482
ref/826.bmp,24.36220359
ref/827.bmp,65.93136078
ref/828.bmp,57.23567146
ref/829.bmp,61.71737058
ref/830.bmp,63.80753812
ref/831.bmp,70.91899908
ref/832.bmp,50.01534426
ref/833.bmp,49.47928373
ref/834.bmp,44.8071091
ref/835.bmp,50.92930167
ref/836.bmp,63.95700243
ref/837.bmp,62.52835329
ref/838.bmp,70.0306418
ref/839.bmp,65.76791547
ref/840.bmp,58.90164668
ref/841.bmp,56.47638395
ref/842.bmp,60.17737467
ref/843.bmp,58.08324453
ref/844.bmp,56.6898311
ref/845.bmp,71.29975172
ref/846.bmp,43.08628207
ref/847.bmp,59.38834709
ref/848.bmp,61.32397925
ref/849.bmp,62.99902682
ref/850.bmp,64.95813532
ref/851.bmp,37.35894835
ref/852.bmp,60.06457576
ref/853.bmp,20.32474079
ref/854.bmp,66.78935585
ref/855.bmp,46.99332793
ref/856.bmp,50.82422319
ref/857.bmp,52.21906028
ref/858.bmp,30.38346627
ref/859.bmp,24.32474079
ref/860.bmp,60.62153531
ref/861.bmp,80.3164643
ref/862.bmp,57.63933354
ref/863.bmp,24.32474079
ref/864.bmp,48.90346928
ref/865.bmp,53.09317349
ref/866.bmp,20.32474079
ref/867.bmp,72.76765056
ref/868.bmp,60.30670604
ref/869.bmp,64.8393431
ref/870.bmp,50.88537877
ref/871.bmp,59.05106633
ref/872.bmp,41.05679186
ref/873.bmp,37.32474079
ref/874.bmp,54.9352201
ref/875.bmp,60.76811006
ref/876.bmp,69.66080755
ref/877.bmp,52.25289174
ref/878.bmp,41.02395844
ref/879.bmp,29.53620285
ref/880.bmp,53.87731348
ref/881.bmp,54.04243003
ref/882.bmp,54.31309893
ref/883.bmp,50.11574409
ref/884.bmp,49.37984729
ref/885.bmp,21.60148965
ref/886.bmp,30.20297209
ref/887.bmp,25.95880669
ref/888.bmp,35.47584508
ref/889.bmp,24.32474079
ref/890.bmp,70.22700587
ref/891.bmp,45.76100049
ref/892.bmp,69.51219438
ref/893.bmp,32.90005877
ref/894.bmp,23.10142818
ref/895.bmp,56.43291191
ref/896.bmp,38.40995871
ref/897.bmp,55.95880669
ref/898.bmp,50.47584508
ref/899.bmp,48.74505973
ref/900.bmp,62.90005877
ref/901.bmp,27.9245911
ref/902.bmp,54.96101337
ref/903.bmp,50.12385169
ref/904.bmp,64.07366663
ref/905.bmp,63.29539829
ref/906.bmp,40.31382807
ref/907.bmp,50.79747123
ref/908.bmp,29.61194795
ref/909.bmp,65.22201059
ref/910.bmp,51.02075082
ref/911.bmp,60.28265302
ref/912.bmp,64.7814611
ref/913.bmp,57.2040522
ref/914.bmp,42.35137059
ref/915.bmp,59.11946644
ref/916.bmp,63.47720131
ref/917.bmp,70.7120422
ref/918.bmp,62.3311177
ref/919.bmp,61.32916667
ref/920.bmp,59.97808817
ref/921.bmp,67.88401654
ref/922.bmp,44.91432625
ref/923.bmp,42.51044412
ref/924.bmp,67.18849042
ref/925.bmp,68.17874284
ref/926.bmp,41.41945025
ref/927.bmp,41.70823606
ref/928.bmp,40.67562089
ref/929.bmp,51.11487956
ref/930.bmp,57.56056528
ref/931.bmp,69.84706006
ref/932.bmp,45.95546585
ref/933.bmp,27.80837695
